timestamp,hotspot_temp,oil_temp,load_factor,K_max,ambient_temp,DLOL,LOL
2025-11-14T21:28:00.000Z,13.543131567620408,13.173378828083266,0.037964704931519176,2.0,0.6,3.762217281658878e-06,0.0013536699796656707
2025-11-14T21:30:00.000Z,13.53430791828125,13.164550334153171,0.037964704931519176,2.0,0.6,3.756157363753533e-06,0.0013574261370294242
2025-11-14T21:32:00.000Z,13.52568035003852,13.155918028977078,0.037964704931519176,2.0,0.6,3.7502411887178918e-06,0.001361176378218142
2025-11-14T21:34:00.000Z,13.517244505534519,13.147477552804899,0.037964704931519176,2.0,0.6,3.74446515066308e-06,0.0013649208433688053
2025-11-14T21:36:00.000Z,13.50899612424172,13.13922464276988,0.037964704931519176,2.0,0.6,3.7388257427599115e-06,0.0013686596691115651
2025-11-14T21:38:00.000Z,13.500931040310984,13.131155130735639,0.037964704931519176,2.0,0.6,3.7333195541499277e-06,0.001372392988665715
2025-11-14T21:40:00.000Z,13.4930451804676,13.123264941191048,0.037964704931519176,2.0,0.6,3.7279432669673675e-06,0.0013761209319326825
2025-11-14T21:42:00.000Z,13.485334561954069,13.115550089191892,0.037964704931519176,2.0,0.6,3.7226936534679367e-06,0.0013798436255861503
2025-11-14T21:44:00.000Z,13.477795290518616,13.108006678348273,0.037964704931519176,2.0,0.6,3.717567573260359e-06,0.0013835611931594107
2025-11-14T21:46:00.000Z,13.470423558448395,13.100630898856734,0.037964704931519176,2.0,0.6,3.712561970636009e-06,0.0013872737551300467
2025-11-14T21:48:00.000Z,13.463215642646402,13.093419025576118,0.037964704931519176,2.0,0.6,3.707673871992564e-06,0.0013909814290020393
2025-11-14T21:50:00.000Z,13.45616790275112,13.086367416146183,0.037964704931519176,2.0,0.6,3.7029003833485566e-06,0.0013946843293853879
2025-11-14T21:52:00.000Z,13.449276779297957,13.079472509148024,0.037964704931519176,2.0,0.6,3.698238687944319e-06,0.0013983825680733322
2025-11-14T21:54:00.000Z,13.44253879192153,13.07273082230538,0.037964704931519176,2.0,0.6,3.6936860439262913e-06,0.0014020762541172584
2025-11-14T21:56:00.000Z,13.435950537597913,13.066138950725906,0.037964704931519176,2.0,0.6,3.689239782111543e-06,0.00140576549389937
2025-11-14T21:58:00.000Z,13.429508688925932,13.059693565181531,0.037964704931519176,2.0,0.6,3.684897303828599e-06,0.0014094503912031986
2025-11-14T22:00:00.000Z,13.416543325779994,13.046724743760365,0.037964704931519176,2.0,0.3,3.6761721959280505e-06,0.0014131265633991266
2025-11-14T22:02:00.000Z,13.403866081815078,13.03404411837078,0.037964704931519176,2.0,0.3,3.6676601942968345e-06,0.0014167942235934234
2025-11-14T22:04:00.000Z,13.391470554382714,13.021645284656518,0.037964704931519176,2.0,0.3,3.6593556794644e-06,0.0014204535792728878
2025-11-14T22:06:00.000Z,13.379350483115514,13.009521980580352,0.037964704931519176,2.0,0.3,3.6512531983138515e-06,0.0014241048324712016
2025-11-14T22:08:00.000Z,13.367499746765365,12.997668083261434,0.037964704931519176,2.0,0.3,3.6433474583844123e-06,0.001427748179929586
2025-11-14T22:10:00.000Z,13.355912360111885,12.986077605882937,0.037964704931519176,2.0,0.3,3.63563332239989e-06,0.0014313838132519858
2025-11-14T22:12:00.000Z,13.344582470939592,12.974744694668406,0.037964704931519176,2.0,0.3,3.6281058030141654e-06,0.001435011919055
2025-11-14T22:14:00.000Z,13.33350435708224,12.963663625925308,0.037964704931519176,2.0,0.3,3.6207600577631788e-06,0.0014386326791127632
